2.23607e-12	0	1e-16
0.00223668	0	1e-10
0.00451523	0	1e-08
0.0067513	0	1e-08
0.00898737	0	1e-08
0.0112234	0	1e-08
0.0134595	0	1e-08
0.0156956	0	1e-08
0.0179316	0	1e-08
0.0201677	0	1e-08
0.0224038	0	1e-08
0.0246398	0	1e-08
0.0268759	0	1e-08
0.029112	0	1e-08
0.031348	0	1e-08
0.0335841	0	1e-08
0.0358202	0	1e-08
0.0380563	0	1e-08
0.0402923	0	1e-08
0.0425284	0	1e-08
0.0447645	0	1e-08
0.0470005	0	1e-08
0.0492366	0	1e-08
0.0514727	0	1e-08
0.0537087	0	1e-08
0.0559448	0	1e-08
0.0581809	0	1e-08
0.0604169	0	1e-08
0.062653	0	1e-08
0.0648891	0	1e-08
0.0671251	0	1e-08
0.0693612	0	1e-08
0.071666	0.0215802	1e-08
0.073902	0.0508347	1e-08
0.0761381	0.0783823	1e-08
0.0783742	0.104367	1e-08
0.0806103	0.128918	1e-08
0.0828463	0.152148	1e-08
0.0850824	0.174162	1e-08
0.0873185	0.19505	1e-08
0.0895545	0.214897	1e-08
0.0917906	0.233775	1e-08
0.0940267	0.251755	1e-08
0.0962627	0.268896	1e-08
0.0984988	0.285255	1e-08
0.100735	0.300883	1e-08
0.102971	0.315826	1e-08
0.105207	0.330127	1e-08
0.107443	0.343826	1e-08
0.109679	0.356958	1e-08
0.111915	0.369556	1e-08
0.114151	0.38165	1e-08
0.116387	0.393269	1e-08
0.118623	0.40444	1e-08
0.120859	0.415185	1e-08
0.123096	0.425528	1e-08
0.125332	0.435488	1e-08
0.127568	0.445087	1e-08
0.129804	0.45434	1e-08
0.13204	0.463266	1e-08
0.134276	0.47188	1e-08
0.136512	0.480197	1e-08
0.138748	0.48823	1e-08
0.140984	0.495992	1e-08
0.14322	0.503495	1e-08
0.145456	0.510751	1e-08
0.147692	0.51777	1e-08
0.149928	0.524562	1e-08
0.152164	0.531136	1e-08
0.1544	0.537502	1e-08
0.156637	0.543667	1e-08
0.158873	0.54964	1e-08
0.161109	0.555428	1e-08
0.163345	0.561038	1e-08
0.165581	0.566477	1e-08
0.167817	0.571751	1e-08
0.170053	0.576866	1e-08
0.172289	0.581827	1e-08
0.174525	0.586641	1e-08
0.176761	0.591312	1e-08
0.178997	0.595845	1e-08
0.181233	0.600245	1e-08
0.183469	0.604515	1e-08
0.185705	0.608661	1e-08
0.187942	0.612687	1e-08
0.190178	0.616595	1e-08
0.192414	0.62039	1e-08
0.19465	0.624075	1e-08
0.196886	0.627654	1e-08
0.199122	0.631129	1e-08
0.201358	0.634504	1e-08
0.203594	0.637781	1e-08
0.20583	0.640963	1e-08
0.208066	0.644054	1e-08
0.210302	0.647055	1e-08
0.212538	0.649968	1e-08
0.214774	0.652797	1e-08
0.21701	0.655544	1e-08
0.219246	0.65821	1e-08
0.221483	0.660797	1e-08
0.223719	0.663308	1e-08
0.225865	0.666458	1e-09
0.228101	0.66882	1e-09
0.230315	0.671089	1e-09
0.232551	0.673311	1e-09
0.234787	0.675466	1e-09
0.237023	0.677555	1e-09
0.239259	0.679579	1e-09
0.241495	0.68154	1e-09
0.243731	0.683439	1e-09
0.245967	0.685278	1e-09
0.248204	0.687058	1e-09
0.25044	0.68878	1e-09
0.252676	0.690446	1e-09
0.254912	0.692056	1e-09
0.257148	0.693612	1e-09
0.259384	0.695114	1e-09
0.26162	0.696565	1e-09
0.263856	0.697964	1e-09
0.266092	0.699314	1e-09
0.268328	0.700614	1e-09
0.270564	0.701866	1e-09
0.2728	0.703071	1e-09
0.275036	0.704229	1e-09
0.277272	0.705342	1e-09
0.279508	0.70641	1e-09
0.281745	0.707434	1e-09
0.283981	0.708414	1e-09
0.286217	0.709353	1e-09
0.288453	0.710249	1e-09
0.290689	0.711105	1e-09
0.292925	0.71192	1e-09
0.295161	0.712696	1e-09
0.297397	0.713432	1e-09
0.299633	0.71413	1e-09
0.301869	0.714791	1e-09
0.304105	0.715414	1e-09
0.306341	0.716	1e-09
0.308577	0.716551	1e-09
0.310813	0.717066	1e-09
0.31305	0.717546	1e-09
0.315286	0.717991	1e-09
0.317522	0.718403	1e-09
0.319758	0.718781	1e-09
0.321994	0.719126	1e-09
0.32423	0.719439	1e-09
0.326466	0.719719	1e-09
0.328702	0.719968	1e-09
0.330938	0.720186	1e-09
0.333174	0.720373	1e-09
0.33541	0.720529	1e-09
0.337646	0.720656	1e-09
0.339882	0.720753	1e-09
0.342118	0.720821	1e-09
0.344354	0.72086	1e-09
0.346591	0.720871	1e-09
0.348827	0.720853	1e-09
0.351063	0.720808	1e-09
0.353299	0.720736	1e-09
0.355535	0.720636	1e-09
0.357771	0.72051	1e-09
0.360007	0.720357	1e-09
0.362243	0.720179	1e-09
0.364479	0.719974	1e-09
0.366715	0.719744	1e-09
0.368951	0.719489	1e-09
0.371187	0.719209	1e-09
0.373423	0.718904	1e-09
0.375659	0.718575	1e-09
0.377895	0.718222	1e-09
0.380132	0.717845	1e-09
0.382368	0.717445	1e-09
0.384604	0.717021	1e-09
0.38684	0.716574	1e-09
0.389098	0.7161	1e-09
0.391334	0.715608	1e-09
0.39357	0.715093	1e-09
0.395806	0.714556	1e-09
0.398042	0.713998	1e-09
0.400279	0.713418	1e-09
0.402515	0.712816	1e-09
0.404751	0.712194	1e-09
0.406987	0.71155	1e-09
0.409223	0.710886	1e-09
0.411459	0.710201	1e-09
0.413695	0.709496	1e-09
0.415931	0.70877	1e-09
0.418167	0.708025	1e-09
0.420403	0.70726	1e-09
0.422639	0.706475	1e-09
0.424875	0.705672	1e-09
0.427111	0.704848	1e-09
0.429347	0.704006	1e-09
0.431583	0.703145	1e-09
0.43382	0.702266	1e-09
0.436056	0.701368	1e-09
0.438292	0.700451	1e-09
0.440528	0.699517	1e-09
0.442764	0.698564	1e-09
0.445	0.697594	1e-09
0.447236	0.696606	1e-09
0.449472	0.695601	1e-09
0.451708	0.694578	1e-09
0.453944	0.693538	1e-09
0.45618	0.692481	1e-09
0.458416	0.691408	1e-09
0.460652	0.690317	1e-09
0.462888	0.68921	1e-09
0.465124	0.688087	1e-09
0.467361	0.686947	1e-09
0.469597	0.685791	1e-09
0.471833	0.68462	1e-09
0.474069	0.683432	1e-09
0.476305	0.682229	1e-09
0.478541	0.68101	1e-09
0.480777	0.679776	1e-09
0.483013	0.678526	1e-09
0.485249	0.677261	1e-09
0.487485	0.675981	1e-09
0.489721	0.674687	1e-09
0.491957	0.673377	1e-09
0.494193	0.672053	1e-09
0.496429	0.670714	1e-09
0.498666	0.669361	1e-09
0.500902	0.667994	1e-09
0.503138	0.666612	1e-09
0.505374	0.665216	1e-09
0.50761	0.663807	1e-09
0.509846	0.662383	1e-09
0.512082	0.660946	1e-09
0.514318	0.659496	1e-09
0.516554	0.658032	1e-09
0.51879	0.656554	1e-09
0.521026	0.655063	1e-09
0.523262	0.65356	1e-09
0.525498	0.652043	1e-09
0.527734	0.650513	1e-09
0.52997	0.64897	1e-09
0.532207	0.647415	1e-09
0.534443	0.645847	1e-09
0.536679	0.644267	1e-09
0.538915	0.642674	1e-09
0.541151	0.641069	1e-09
0.543387	0.639452	1e-09
0.545623	0.637823	1e-09
0.547859	0.636182	1e-09
0.550095	0.634529	1e-09
0.552331	0.632864	1e-09
0.554567	0.631188	1e-09
0.556803	0.6295	1e-09
